job_number,prop_stories,occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,u_net_comp,u_net_inc,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,bbl,bin,latitude,longitude,x_inactive,hny_id,reason,extra
520047271,,,,,,,,,,,,,,,,,,,,,,5001980079,,,,,,change BBL,
520048948,,,,,,,,,,,,,,,,,,,,,,5022600064,,,,,,change BBL,
520048957,,,,,,,,,,,,,,,,,,,,,,5022600066,,,,,,change BBL,
520048984,,,,,,,,,,,,,,,,,,,,,,5022600068,,,,,,change BBL,
520060246,,,,,,,,,,,,,,,,,,,,,,5052120037,,,,,,change BBL,
520065633,,,,,,,,,,,,,,,,,,,,,,5007680001,,,,,,change BBL,
520067034,,,,,,,,,,,,,,,,,,,,,,5020910068,,,,,,change BBL,
520067043,,,,,,,,,,,,,,,,,,,,,,5020910069,,,,,,change BBL,
520067258,,,,,,,,,,,,,,,,,,,,,,5020910067,,,,,,change BBL,
520067267,,,,,,,,,,,,,,,,,,,,,,5020910066,,,,,,change BBL,
520067276,,,,,,,,,,,,,,,,,,,,,,5020910065,,,,,,change BBL,
520067285,,,,,,,,,,,,,,,,,,,,,,5020910064,,,,,,change BBL,
520067294,,,,,,,,,,,,,,,,,,,,,,5020910062,,,,,,change BBL,
520067301,,,,,,,,,,,,,,,,,,,,,,5020900011,,,,,,change BBL,
520067588,,,,,,,,,,,,,,,,,,,,,,5020910063,,,,,,change BBL,
520074945,,,,,,,,,,,,,,,,,,,,,,5065230091,,,,,,change BBL,
520074954,,,,,,,,,,,,,,,,,,,,,,5065230093,,,,,,change BBL,
520074963,,,,,,,,,,,,,,,,,,,,,,5065230096,,,,,,change BBL,
520074972,,,,,,,,,,,,,,,,,,,,,,5065230095,,,,,,change BBL,
520074981,,,,,,,,,,,,,,,,,,,,,,5065230094,,,,,,change BBL,
520074990,,,,,,,,,,,,,,,,,,,,,,5065230092,,,,,,change BBL,
520075007,,,,,,,,,,,,,,,,,,,,,,5065230097,,,,,,change BBL,
520075338,,,,,,,,,,,,,,,,,,,,,,5065230105,,,,,,change BBL,
520075347,,,,,,,,,,,,,,,,,,,,,,5065230108,,,,,,change BBL,
520075356,,,,,,,,,,,,,,,,,,,,,,5065230107,,,,,,change BBL,
520075365,,,,,,,,,,,,,,,,,,,,,,5065230106,,,,,,change BBL,
520075409,,,,,,,,,,,,,,,,,,,,,,5065230104,,,,,,change BBL,
520075418,,,,,,,,,,,,,,,,,,,,,,5065230103,,,,,,change BBL,
520080313,,,,,,,,,,,,,,,,,,,,,,5065230098,,,,,,change BBL,
520080322,,,,,,,,,,,,,,,,,,,,,,5065230109,,,,,,change BBL,
520087575,,,,,,,,,,,,,,,,,,,,,,5011860009,,,,,,change BBL,
520090384,,,,,,,,,,,,,,,,,,,,,,5041050050,,,,,,change BBL,
520092006,,,,,,,,,,,,,,,,,,,,,,5041050050,,,,,,change BBL,
520102326,,,,,,,,,,,,,,,,,,,,,,5005690285,,,,,,change BBL,
520104379,,,,,,,,,,,,,,,,,,,,,,5005690285,,,,,,change BBL,
520116419,,,,,,,,,,,,,,,,,,,,,,5034780071,,,,,,change BBL,
520116428,,,,,,,,,,,,,,,,,,,,,,5034780070,,,,,,change BBL,
520116437,,,,,,,,,,,,,,,,,,,,,,5034780069,,,,,,change BBL,
520116446,,,,,,,,,,,,,,,,,,,,,,5034780068,,,,,,change BBL,
520116455,,,,,,,,,,,,,,,,,,,,,,5034780066,,,,,,change BBL,
520116464,,,,,,,,,,,,,,,,,,,,,,5034780065,,,,,,change BBL,
520116473,,,,,,,,,,,,,,,,,,,,,,5034780064,,,,,,change BBL,
520116482,,,,,,,,,,,,,,,,,,,,,,5034780062,,,,,,change BBL,
520116491,,,,,,,,,,,,,,,,,,,,,,5034780061,,,,,,change BBL,
520116507,,,,,,,,,,,,,,,,,,,,,,5034780057,,,,,,change BBL,
520116516,,,,,,,,,,,,,,,,,,,,,,5034780056,,,,,,change BBL,
520116525,,,,,,,,,,,,,,,,,,,,,,5034780050,,,,,,change BBL,
520117490,,,,,,,,,,,,,,,,,,,,,,5006150205,,,,,,change BBL,
520117506,,,,,,,,,,,,,,,,,,,,,,5006150205,,,,,,change BBL,
520125052,,,,,,,,,,,,,,,,,,,,,,5065230100,,,,,,change BBL,
520125061,,,,,,,,,,,,,,,,,,,,,,5065230113,,,,,,change BBL,
520125070,,,,,,,,,,,,,,,,,,,,,,5065230099,,,,,,change BBL,
520138734,,,,,,,,,,,,,,,,,,,,,,5004870050,,,,,,change BBL,
520140357,,,,,,,,,,,,,,,,,,,,,,5075340327,,,,,,change BBL,
520140366,,,,,,,,,,,,,,,,,,,,,,5075340326,,,,,,change BBL,
520140375,,,,,,,,,,,,,,,,,,,,,,5075340325,,,,,,change BBL,
520140384,,,,,,,,,,,,,,,,,,,,,,5075340324,,,,,,change BBL,
520140393,,,,,,,,,,,,,,,,,,,,,,5075340323,,,,,,change BBL,
520140400,,,,,,,,,,,,,,,,,,,,,,5075340322,,,,,,change BBL,
520140419,,,,,,,,,,,,,,,,,,,,,,5075340321,,,,,,change BBL,
520140428,,,,,,,,,,,,,,,,,,,,,,5075340330,,,,,,change BBL,
520140437,,,,,,,,,,,,,,,,,,,,,,5075340331,,,,,,change BBL,
520140455,,,,,,,,,,,,,,,,,,,,,,5075340335,,,,,,change BBL,
520140464,,,,,,,,,,,,,,,,,,,,,,5075340320,,,,,,change BBL,
520167989,,,,,,,,,,,,,,,,,,,,,,5011860009,,,,,,change BBL,
520188270,,,,,,,,,,,,,,,,,,,,,,5071050151,,,,,,change BBL,
520188289,,,,,,,,,,,,,,,,,,,,,,5071050154,,,,,,change BBL,
520188298,,,,,,,,,,,,,,,,,,,,,,5071050153,,,,,,change BBL,
520188305,,,,,,,,,,,,,,,,,,,,,,5071050156,,,,,,change BBL,
520188314,,,,,,,,,,,,,,,,,,,,,,5071050155,,,,,,change BBL,
520188323,,,,,,,,,,,,,,,,,,,,,,5071050163,,,,,,change BBL,
520188332,,,,,,,,,,,,,,,,,,,,,,5071050152,,,,,,change BBL,
520188341,,,,,,,,,,,,,,,,,,,,,,5071050157,,,,,,change BBL,
520188378,,,,,,,,,,,,,,,,,,,,,,5071050170,,,,,,change BBL,
520188387,,,,,,,,,,,,,,,,,,,,,,5071050165,,,,,,change BBL,
520188396,,,,,,,,,,,,,,,,,,,,,,5071050167,,,,,,change BBL,
520188403,,,,,,,,,,,,,,,,,,,,,,5071050162,,,,,,change BBL,
520188412,,,,,,,,,,,,,,,,,,,,,,5071050161,,,,,,change BBL,
520188421,,,,,,,,,,,,,,,,,,,,,,5071050160,,,,,,change BBL,
520188430,,,,,,,,,,,,,,,,,,,,,,5071050159,,,,,,change BBL,
520188449,,,,,,,,,,,,,,,,,,,,,,5071050158,,,,,,change BBL,
520188458,,,,,,,,,,,,,,,,,,,,,,5071050150,,,,,,change BBL,
520188467,,,,,,,,,,,,,,,,,,,,,,5071050149,,,,,,change BBL,
520188476,,,,,,,,,,,,,,,,,,,,,,5071050148,,,,,,change BBL,
520188573,,,,,,,,,,,,,,,,,,,,,,5071050168,,,,,,change BBL,
520188582,,,,,,,,,,,,,,,,,,,,,,5071050166,,,,,,change BBL,
520201111,,,,,,,,,,,,,,,,,,,,,,5075340328,,,,,,change BBL,
520205670,,,,,,,,,,,,,,,,,,,,,,5055310116,,,,,,change BBL,
520206731,,,,,,,,,,,,,,,,,,,,,,5075340329,,,,,,change BBL,
520214205,,,,,,,,,,,,,,,,,,,,,,5012550001,,,,,,change BBL,
520214580,,,,,,,,,,,,,,,,,,,,,,5001190025,,,,,,change BBL,
520218773,,,,,,,,,,,,,,,,,,,,,,5012260083,,,,,,change BBL,
520218782,,,,,,,,,,,,,,,,,,,,,,5012260077,,,,,,change BBL,
520220350,,,,,,,,,,,,,,,,,,,,,,5036790029,,,,,,change BBL,
520250549,,,,,,,,,,,,,,,,,,,,,,5065230090,,,,,,change BBL,
520258587,,,,,,,,,,,,,,,,,,,,,,5061100017,,,,,,change BBL,
520260501,,,,,,,,,,,,,,,,,,,,,,5011960200,,,,,,change BBL,
520260510,,,,,,,,,,,,,,,,,,,,,,5011960201,,,,,,change BBL,
520262135,,,,,,,,,,,,,,,,,,,,,,5011960196,,,,,,change BBL,
520262144,,,,,,,,,,,,,,,,,,,,,,5011960197,,,,,,change BBL,
520262153,,,,,,,,,,,,,,,,,,,,,,5011960198,,,,,,change BBL,
520262162,,,,,,,,,,,,,,,,,,,,,,5011960199,,,,,,change BBL,
520262171,,,,,,,,,,,,,,,,,,,,,,5011960042,,,,,,change BBL,
520262180,,,,,,,,,,,,,,,,,,,,,,5011960041,,,,,,change BBL,
520264605,,,,,,,,,,,,,,,,,,,,,,5038160001,,,,,,change BBL,
520273258,,,,,,,,,,,,,,,,,,,,,,5022600010,,,,,,change BBL,
520273267,,,,,,,,,,,,,,,,,,,,,,5022600062,,,,,,change BBL,
520273276,,,,,,,,,,,,,,,,,,,,,,5022600060,,,,,,change BBL,
520273285,,,,,,,,,,,,,,,,,,,,,,5022600004,,,,,,change BBL,
520273294,,,,,,,,,,,,,,,,,,,,,,5022600003,,,,,,change BBL,
520273301,,,,,,,,,,,,,,,,,,,,,,5022600008,,,,,,change BBL,
520291176,,,,,,,,,,,,,,,,,,,,,,5075770074,,,,,,change BBL,
520295582,,,,,,,,,,,,,,,,,,,,,,5024100107,,,,,,change BBL,
520295591,,,,,,,,,,,,,,,,,,,,,,5024100106,,,,,,change BBL,
520295608,,,,,,,,,,,,,,,,,,,,,,5024100105,,,,,,change BBL,
520295617,,,,,,,,,,,,,,,,,,,,,,5024100104,,,,,,change BBL,
520297330,,,,,,,,,,,,,,,,,,,,,,5029870004,,,,,,change BBL,
520304518,,,,,,,,,,,,,,,,,,,,,,5023910165,,,,,,change BBL,
520304545,,,,,,,,,,,,,,,,,,,,,,5023910165,,,,,,change BBL,
520317158,,,,,,,,,,,,,,,,,,,,,,5052120037,,,,,,change BBL,
520322927,,,,,,,,,,,,,,,,,,,,,,5065170100,,,,,,change BBL,
520325979,,,,,,,,,,,,,,,,,,,,,,5065590054,,,,,,change BBL,
123178578,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122694931,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122103455,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
123032707,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120413374,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320374288,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
220356004,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321747133,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121994057,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320201875,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122872917,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120307872,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
123003686,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
110465871,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122671607,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321481188,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122272673,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122456840,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122753822,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121838609,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
420371742,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120017828,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121912118,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120876702,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
420867459,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121129705,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121329393,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121021544,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122185376,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121324780,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120646097,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120838549,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
110342022,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121169234,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122988320,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120403964,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120262036,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
123210818,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120028424,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122418302,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120743106,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
110352449,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
123602627,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120518154,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122211864,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121190406,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122918352,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320387880,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120596097,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321142063,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320590730,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320594889,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120434226,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
410232118,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
310227652,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321450906,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321109420,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120876294,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321369167,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122483357,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121748216,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121748207,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
110333568,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
220540458,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320176803,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321679224,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
320729100,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
220384420,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122018333,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
120351181,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
421468192,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
321649169,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
110368183,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
122211105,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
121151715,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,change occ_init,
12289565,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
201102387,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210020154,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210026489,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210026746,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210033710,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210040374,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210066578,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220010244,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220010253,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220020830,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220137732,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220150841,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220160108,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220210509,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220354952,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320039285,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320089319,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320373626,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410213219,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420021586,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420202989,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520054627,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520138468,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220427189,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
120996128,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121183717,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320973773,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320988829,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320689992,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321326267,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121084316,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320130434,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420539162,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420278684,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220360311,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321713561,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410162292,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420838909,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320495246,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320581562,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321197334,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421563686,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
123119160,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
123332615,,,Educational,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321617149,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122552497,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122430155,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320626195,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
110410591,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122753582,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
120671950,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122163504,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122044297,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320514519,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420530713,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320219296,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121910147,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420614160,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420293514,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320914285,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321259464,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320456733,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520069684,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421537171,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
310234449,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121326298,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420145916,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
520328789,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320990745,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121397309,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320403336,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220062232,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121586266,,,Residential: Multi-Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121203704,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220649859,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220174479,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220630681,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420902072,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220147419,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320627005,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122273002,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420902063,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122920223,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
310247854,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321604171,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410170988,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
210117577,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320030462,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121331139,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121889475,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122900138,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
110049288,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
220050325,,,Assisted Living Institution,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
122223487,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
421037899,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420292249,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
420183401,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
410143893,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320936038,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321196291,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
320128303,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
321746562,,,Residential: 1 & 2 Family,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
121237152,,,Hotel or Dormitory,,,,,,,,,,,,,,,,,,,,,,,,,change occ_prop,
102953911,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
103045697,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
103739215,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
120705674,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
120705683,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
120705692,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
120705709,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
122023032,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
122369953,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
123442747,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
220035780,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
320279104,,,,,0,,,,,,,,,,,,,,,,,,,,,,,change u_init,
