job_number,field,old_value,new_value,reason,edited_date
500208848,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208848,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500208857,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208857,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500208866,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208866,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500208919,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208919,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500208973,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208973,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500208982,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500208982,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500209035,bbl,,5034720043,Geocoding (add Lat/Long),8/13/2019
500209035,bin,,5129394,Geocoding (add Lat/Long),8/13/2019
500210826,bbl,,5002620025,Geocoding (add Lat/Long),8/13/2019
500210826,bin,,5149187,Geocoding (add Lat/Long),8/13/2019
500222564,bbl,,5074950014,Geocoding (add Lat/Long),8/13/2019
500222564,bin,,5129024,Geocoding (add Lat/Long),8/13/2019
500224483,bbl,,5055200124,Geocoding (add Lat/Long),8/13/2019
500224483,bin,,5129033,Geocoding (add Lat/Long),8/13/2019
500226800,bbl,,5011320107,Geocoding (add Lat/Long),8/13/2019
500226800,bin,,5129407,Geocoding (add Lat/Long),8/13/2019
500233115,bbl,,5012720433,Geocoding (add Lat/Long),8/13/2019
500233115,bin,,5131542,Geocoding (add Lat/Long),8/13/2019
500233455,bbl,,5005560144,Geocoding (add Lat/Long),8/13/2019
500233455,bin,,5149760,Geocoding (add Lat/Long),8/13/2019
500233464,bbl,,5005560143,Geocoding (add Lat/Long),8/13/2019
500233464,bin,,5149761,Geocoding (add Lat/Long),8/13/2019
500233473,bbl,,5005560142,Geocoding (add Lat/Long),8/13/2019
500233473,bin,,5149759,Geocoding (add Lat/Long),8/13/2019
500233507,bbl,,5005560138,Geocoding (add Lat/Long),8/13/2019
500233507,bin,,5149763,Geocoding (add Lat/Long),8/13/2019
500233552,bbl,,5005560132,Geocoding (add Lat/Long),8/13/2019
500233552,bin,,5149766,Geocoding (add Lat/Long),8/13/2019
500233589,bbl,,5005560150,Geocoding (add Lat/Long),8/13/2019
500233589,bin,,5129698,Geocoding (add Lat/Long),8/13/2019
500233650,bbl,,5005560159,Geocoding (add Lat/Long),8/13/2019
500233650,bin,,5149770,Geocoding (add Lat/Long),8/13/2019
500233669,bbl,,5005560160,Geocoding (add Lat/Long),8/13/2019
500233669,bin,,5149769,Geocoding (add Lat/Long),8/13/2019
500236817,bbl,,5003900116,Geocoding (add Lat/Long),8/13/2019
500236817,bin,,5129020,Geocoding (add Lat/Long),8/13/2019
500246575,bbl,,5080150016,Geocoding (add Lat/Long),8/13/2019
500246575,bin,,5129363,Geocoding (add Lat/Long),8/13/2019
500253272,bbl,,5071050565,Geocoding (add Lat/Long),8/13/2019
500253272,bin,,5159182,Geocoding (add Lat/Long),8/13/2019
500253281,bbl,,5071050564,Geocoding (add Lat/Long),8/13/2019
500253281,bin,,5159181,Geocoding (add Lat/Long),8/13/2019
500253290,bbl,,5071050563,Geocoding (add Lat/Long),8/13/2019
500253290,bin,,5159180,Geocoding (add Lat/Long),8/13/2019
500253307,bbl,,5071050562,Geocoding (add Lat/Long),8/13/2019
500253307,bin,,5159179,Geocoding (add Lat/Long),8/13/2019
500253316,bbl,,5071050561,Geocoding (add Lat/Long),8/13/2019
500253316,bin,,5159178,Geocoding (add Lat/Long),8/13/2019
500253325,bbl,,5071050559,Geocoding (add Lat/Long),8/13/2019
500253325,bin,,5159177,Geocoding (add Lat/Long),8/13/2019
500253334,bbl,,5071050558,Geocoding (add Lat/Long),8/13/2019
500253334,bin,,5159176,Geocoding (add Lat/Long),8/13/2019
500253343,bbl,,5071050557,Geocoding (add Lat/Long),8/13/2019
500253343,bin,,5159175,Geocoding (add Lat/Long),8/13/2019
500253352,bbl,,5071050556,Geocoding (add Lat/Long),8/13/2019
500253352,bin,,5159174,Geocoding (add Lat/Long),8/13/2019
500253361,bbl,,5071050555,Geocoding (add Lat/Long),8/13/2019
500253361,bin,,5154898,Geocoding (add Lat/Long),8/13/2019
500811990,units_init,,1,,12/1/2019
500253370,bbl,,5071050566,Geocoding (add Lat/Long),8/13/2019
500253370,bin,,5159166,Geocoding (add Lat/Long),8/13/2019
500253389,bbl,,5071050567,Geocoding (add Lat/Long),8/13/2019
500253389,bin,,5159167,Geocoding (add Lat/Long),8/13/2019
500253398,bbl,,5071050568,Geocoding (add Lat/Long),8/13/2019
500253398,bin,,5159168,Geocoding (add Lat/Long),8/13/2019
500253405,bbl,,5071050569,Geocoding (add Lat/Long),8/13/2019
500253405,bin,,5159169,Geocoding (add Lat/Long),8/13/2019
500253414,bbl,,5071050570,Geocoding (add Lat/Long),8/13/2019
500253414,bin,,5159170,Geocoding (add Lat/Long),8/13/2019
500253423,bbl,,5071050571,Geocoding (add Lat/Long),8/13/2019
500253423,bin,,5159171,Geocoding (add Lat/Long),8/13/2019
500253432,bbl,,5071050572,Geocoding (add Lat/Long),8/13/2019
500253432,bin,,5159172,Geocoding (add Lat/Long),8/13/2019
500253441,bbl,,5071050573,Geocoding (add Lat/Long),8/13/2019
500253441,bin,,5159173,Geocoding (add Lat/Long),8/13/2019
500253450,bbl,,5071050575,Geocoding (add Lat/Long),8/13/2019
500253450,bin,,5159183,Geocoding (add Lat/Long),8/13/2019
500253469,bbl,,5071050576,Geocoding (add Lat/Long),8/13/2019
500253469,bin,,5159184,Geocoding (add Lat/Long),8/13/2019
500253478,bbl,,5071050577,Geocoding (add Lat/Long),8/13/2019
500253478,bin,,5159185,Geocoding (add Lat/Long),8/13/2019
500253487,bbl,,5071050578,Geocoding (add Lat/Long),8/13/2019
500253487,bin,,5159186,Geocoding (add Lat/Long),8/13/2019
500253496,bbl,,5071050579,Geocoding (add Lat/Long),8/13/2019
500253496,bin,,5159187,Geocoding (add Lat/Long),8/13/2019
500253502,bbl,,5071050580,Geocoding (add Lat/Long),8/13/2019
500253502,bin,,5159188,Geocoding (add Lat/Long),8/13/2019
500253511,bbl,,5071050581,Geocoding (add Lat/Long),8/13/2019
500253511,bin,,5159189,Geocoding (add Lat/Long),8/13/2019
500253520,bbl,,5071050582,Geocoding (add Lat/Long),8/13/2019
500253520,bin,,5159190,Geocoding (add Lat/Long),8/13/2019
500253539,bbl,,5071050583,Geocoding (add Lat/Long),8/13/2019
500253539,bin,,5159191,Geocoding (add Lat/Long),8/13/2019
500253548,bbl,,5071050584,Geocoding (add Lat/Long),8/13/2019
500253548,bin,,5159192,Geocoding (add Lat/Long),8/13/2019
500253557,bbl,,5071050586,Geocoding (add Lat/Long),8/13/2019
500253557,bin,,5159193,Geocoding (add Lat/Long),8/13/2019
500253566,bbl,,5071050587,Geocoding (add Lat/Long),8/13/2019
500253566,bin,,5159194,Geocoding (add Lat/Long),8/13/2019
500253575,bbl,,5071050588,Geocoding (add Lat/Long),8/13/2019
500253575,bin,,5159195,Geocoding (add Lat/Long),8/13/2019
500253584,bbl,,5071050589,Geocoding (add Lat/Long),8/13/2019
500253584,bin,,5159196,Geocoding (add Lat/Long),8/13/2019
500253593,bbl,,5070920113,Geocoding (add Lat/Long),8/13/2019
500253593,bin,,5163094,Geocoding (add Lat/Long),8/13/2019
500253600,bbl,,5070920015,Geocoding (add Lat/Long),8/13/2019
500253600,bin,,5163095,Geocoding (add Lat/Long),8/13/2019
500253619,bbl,,5070920115,Geocoding (add Lat/Long),8/13/2019
500253619,bin,,5163096,Geocoding (add Lat/Long),8/13/2019
500253628,bbl,,5070920017,Geocoding (add Lat/Long),8/13/2019
500253628,bin,,5163098,Geocoding (add Lat/Long),8/13/2019
500253637,bbl,,5070920117,Geocoding (add Lat/Long),8/13/2019
500253637,bin,,5163099,Geocoding (add Lat/Long),8/13/2019
500253646,bbl,,5070920019,Geocoding (add Lat/Long),8/13/2019
500253646,bin,,5163101,Geocoding (add Lat/Long),8/13/2019
500253655,bbl,,5070920119,Geocoding (add Lat/Long),8/13/2019
500253655,bin,,5160967,Geocoding (add Lat/Long),8/13/2019
500253664,bbl,,5070920020,Geocoding (add Lat/Long),8/13/2019
500253664,bin,,5163102,Geocoding (add Lat/Long),8/13/2019
500253673,bbl,,5070920109,Geocoding (add Lat/Long),8/13/2019
500253673,bin,,5160985,Geocoding (add Lat/Long),8/13/2019
500253682,bbl,,5070920010,Geocoding (add Lat/Long),8/13/2019
500253682,bin,,5160968,Geocoding (add Lat/Long),8/13/2019
500253691,bbl,,5070920110,Geocoding (add Lat/Long),8/13/2019
500253691,bin,,5160969,Geocoding (add Lat/Long),8/13/2019
500253708,bbl,,5070920011,Geocoding (add Lat/Long),8/13/2019
500253708,bin,,5160970,Geocoding (add Lat/Long),8/13/2019
500253717,bbl,,5070920111,Geocoding (add Lat/Long),8/13/2019
500253717,bin,,5163105,Geocoding (add Lat/Long),8/13/2019
500253726,bbl,,5070920012,Geocoding (add Lat/Long),8/13/2019
500253726,bin,,5160971,Geocoding (add Lat/Long),8/13/2019
500813131,units_init,,1,,12/1/2019
500253735,bbl,,5070920112,Geocoding (add Lat/Long),8/13/2019
500253735,bin,,5160972,Geocoding (add Lat/Long),8/13/2019
500253744,bbl,,5070920013,Geocoding (add Lat/Long),8/13/2019
500253744,bin,,5160973,Geocoding (add Lat/Long),8/13/2019
500253753,bbl,,5070920001,Geocoding (add Lat/Long),8/13/2019
500253753,bin,,5160967,Geocoding (add Lat/Long),8/13/2019
500253762,bbl,,5070920101,Geocoding (add Lat/Long),8/13/2019
500253762,bin,,5160974,Geocoding (add Lat/Long),8/13/2019
500253771,bbl,,5070920003,Geocoding (add Lat/Long),8/13/2019
500253771,bin,,5160975,Geocoding (add Lat/Long),8/13/2019
500253780,bbl,,5070920103,Geocoding (add Lat/Long),8/13/2019
500253780,bin,,5160976,Geocoding (add Lat/Long),8/13/2019
500253799,bbl,,5070920009,Geocoding (add Lat/Long),8/13/2019
500253799,bin,,5160977,Geocoding (add Lat/Long),8/13/2019
500253806,bbl,,5070920107,Geocoding (add Lat/Long),8/13/2019
500253806,bin,,5160982,Geocoding (add Lat/Long),8/13/2019
500253815,bbl,,5070920007,Geocoding (add Lat/Long),8/13/2019
500253815,bin,,5160983,Geocoding (add Lat/Long),8/13/2019
500253824,bbl,,5070920105,Geocoding (add Lat/Long),8/13/2019
500253824,bin,,5160984,Geocoding (add Lat/Long),8/13/2019
500257269,bbl,,5064600014,Geocoding (add Lat/Long),8/13/2019
500257269,bin,,5132848,Geocoding (add Lat/Long),8/13/2019
500258623,bbl,,5077340051,Geocoding (add Lat/Long),8/13/2019
500258623,bin,,5087333,Geocoding (add Lat/Long),8/13/2019
500259515,bbl,,5069720050,Geocoding (add Lat/Long),8/13/2019
500259515,bin,,5085457,Geocoding (add Lat/Long),8/13/2019
500262627,bbl,,5078000093,Geocoding (add Lat/Long),8/13/2019
500262627,bin,,5146588,Geocoding (add Lat/Long),8/13/2019
500263225,bbl,,5061450130,Geocoding (add Lat/Long),8/13/2019
500263225,bin,,5134418,Geocoding (add Lat/Long),8/13/2019
500263332,bbl,,5061450119,Geocoding (add Lat/Long),8/13/2019
500263332,bin,,5134427,Geocoding (add Lat/Long),8/13/2019
500264019,bbl,,5011330124,Geocoding (add Lat/Long),8/13/2019
500264019,bin,,5129841,Geocoding (add Lat/Long),8/13/2019
500264028,bbl,,5011330123,Geocoding (add Lat/Long),8/13/2019
500264028,bin,,5129840,Geocoding (add Lat/Long),8/13/2019
500287815,bbl,,5012310034,Geocoding (add Lat/Long),8/13/2019
500287815,bin,,5132267,Geocoding (add Lat/Long),8/13/2019
500310558,units_init,,1,,12/1/2019
500319602,units_init,,1,,12/1/2019
500334444,bbl,,5057330012,Geocoding (add Lat/Long),8/13/2019
500334444,bin,,5149308,Geocoding (add Lat/Long),8/13/2019
500335899,bbl,,5008690848,Geocoding (add Lat/Long),8/13/2019
500335899,bin,,5108996,Geocoding (add Lat/Long),8/13/2019
500346501,bbl,,5052980037,Geocoding (add Lat/Long),8/13/2019
500346501,bin,,5148403,Geocoding (add Lat/Long),8/13/2019
500346510,bbl,,5052980039,Geocoding (add Lat/Long),8/13/2019
500346510,bin,,5148402,Geocoding (add Lat/Long),8/13/2019
500347528,bbl,,5022600016,Geocoding (add Lat/Long),8/13/2019
500347528,bin,,5148147,Geocoding (add Lat/Long),8/13/2019
500349946,bbl,,5003880015,Geocoding (add Lat/Long),8/13/2019
500349946,bin,,5132609,Geocoding (add Lat/Long),8/13/2019
500349955,bbl,,5003880013,Geocoding (add Lat/Long),8/13/2019
500349955,bin,,5011107,Geocoding (add Lat/Long),8/13/2019
500350309,bbl,,5052060007,Geocoding (add Lat/Long),8/13/2019
500350309,bin,,5153064,Geocoding (add Lat/Long),8/13/2019
500352815,bbl,,5008410022,Geocoding (add Lat/Long),8/13/2019
500352815,bin,,5148192,Geocoding (add Lat/Long),8/13/2019
500355402,bbl,,5034190019,Geocoding (add Lat/Long),8/13/2019
500355402,bin,,5148975,Geocoding (add Lat/Long),8/13/2019
500355420,bbl,,5034190021,Geocoding (add Lat/Long),8/13/2019
500355420,bin,,5148979,Geocoding (add Lat/Long),8/13/2019
500355439,bbl,,5034190022,Geocoding (add Lat/Long),8/13/2019
500355439,bin,,5148982,Geocoding (add Lat/Long),8/13/2019
500355457,bbl,,5034190024,Geocoding (add Lat/Long),8/13/2019
500355457,bin,,5148987,Geocoding (add Lat/Long),8/13/2019
500355484,bbl,,5034190027,Geocoding (add Lat/Long),8/13/2019
500355484,bin,,5148990,Geocoding (add Lat/Long),8/13/2019
500356973,bbl,,5077860023,Geocoding (add Lat/Long),8/13/2019
500356973,bin,,5087394,Geocoding (add Lat/Long),8/13/2019
500380599,bbl,,5053031043,Geocoding (add Lat/Long),8/13/2019
500380599,bin,,5132632,Geocoding (add Lat/Long),8/13/2019
500386771,bbl,,5077750181,Geocoding (add Lat/Long),8/13/2019
500386771,bin,,5133837,Geocoding (add Lat/Long),8/13/2019
500387994,bbl,,5044350033,Geocoding (add Lat/Long),8/13/2019
500387994,bin,,5133125,Geocoding (add Lat/Long),8/13/2019
500389778,bbl,,5052750028,Geocoding (add Lat/Long),8/13/2019
500389778,bin,,5156500,Geocoding (add Lat/Long),8/13/2019
500397466,units_init,,2,change u_init,8/13/2019
500397545,bbl,,5077750165,Geocoding (add Lat/Long),8/13/2019
500397545,bin,,5157477,Geocoding (add Lat/Long),8/13/2019
500397616,units_init,,1,,12/1/2019
500411324,units_init,,1,,12/1/2019
500416980,remove,,,,1/1/2020
500420831,units_init,,1,,12/1/2019
500425408,units_init,,1,,12/1/2019
500427399,units_init,,1,,12/1/2019
500428771,units_init,,1,,12/1/2019
500430900,units_init,,1,,12/1/2019
500434899,units_init,,1,,12/1/2019
500436183,units_init,,1,,12/1/2019
500438582,units_init,,1,,12/1/2019
500444977,units_init,,1,,12/1/2019
500446083,units_init,,1,,12/1/2019
500447288,units_init,,1,,12/1/2019
500449892,units_init,,1,,12/1/2019
500452342,units_init,,1,change u_init,8/13/2019
500453644,units_init,,1,change u_init,8/13/2019
500453653,units_init,,1,change u_init,8/13/2019
500461760,units_init,,2,change u_init,8/13/2019
500472614,units_init,,1,,1/27/2020
500479813,units_init,,1,,1/27/2020
500482756,units_init,,1,,12/1/2019
500483390,units_init,,1,,12/1/2019
500486949,units_init,,1,,12/1/2019
500489152,units_init,,1,,12/1/2019
500489456,units_init,,1,,12/1/2019
500491817,units_init,,1,change u_init,8/13/2019
500493307,units_init,,1,,12/1/2019
500497606,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
500497606,units_init,,0,change occ_prop,8/13/2019
500497633,units_init,,1,,12/1/2019
500503225,units_init,,1,,12/1/2019
500504901,units_init,,1,,12/1/2019
500504910,units_init,,1,,12/1/2019
500505517,occ_category,Residential,Other,change occ_prop,8/13/2019
500505517,occ_prop,Residential: 1 & 2 Family,Garage/Miscellaneous,change occ_prop,8/13/2019
500507141,units_init,,1,,12/1/2019
500507864,units_init,,1,,12/1/2019
500509452,units_init,,1,,12/1/2019
500510280,units_init,,1,,12/1/2019
500511109,units_init,,2,,12/1/2019
500521492,units_init,,1,,1/27/2020
500522204,units_init,,1,change u_init,8/13/2019
500523622,units_init,,1,change u_init,8/13/2019
500523891,units_init,,1,,12/1/2019
500523980,units_init,,1,,12/1/2019
500550003,units_init,,1,,12/1/2019
500550192,units_init,,1,,12/1/2019
500550227,units_init,,1,,12/1/2019
500553885,occ_init,Residential,Residential: 1 & 2 Family,"change occ_init, change u_init, change u_prop",8/13/2019
500553885,units_init,,1,"change occ_init, change u_init, change u_prop",8/13/2019
500553885,units_prop,,0,"change occ_init, change u_init, change u_prop",8/13/2019
500553938,units_init,,1,,12/1/2019
500554679,units_init,,2,change u_init,8/13/2019
500555570,units_init,,1,,12/1/2019
500556141,occ_prop,Commercial,Residential,change occ_prop,8/13/2019
500556436,units_init,,1,,12/1/2019
500556463,units_init,,1,,12/1/2019
500562376,units_init,,2,,12/1/2019
500562759,units_init,,1,,12/1/2019
500563712,units_init,,1,,12/1/2019
500565738,units_init,,1,,12/1/2019
500566041,units_init,,1,,12/1/2019
500570973,units_init,,1,,12/1/2019
500572659,units_init,,2,,12/1/2019
500572793,units_init,,1,,12/1/2019
500576646,units_init,,1,,12/1/2019
500579885,units_init,,1,,12/1/2019
500582194,units_init,,1,,12/1/2019
500582372,units_init,,2,,12/1/2019
500584174,units_init,,1,,12/1/2019
500585850,units_init,,1,,12/1/2019
500586387,units_init,,1,,12/1/2019
500586396,units_init,,1,,12/1/2019
500589473,units_init,,2,,12/1/2019
500593075,occ_category,Residential,Other,change occ_prop,8/13/2019
500593075,occ_prop,"Industrial, Storage & Utilities",Garage/Miscellaneous,change occ_prop,8/13/2019
500593075,units_init,,0,,12/1/2019
500593075,units_prop,,0,,12/1/2019
500593510,occ_init,Residential,Commercial,job related to units_.sql,2/20/2020
500593510,OtherB_prop,0,9,job related to units_.sql,2/21/2020
500593510,units_init,,0,job related to units_.sql,2/21/2020
500593627,units_init,,1,,12/1/2019
500594109,units_init,,1,,12/1/2019
500594742,units_init,,1,,12/1/2019
500594877,units_init,,1,,12/1/2019
500595340,units_init,,1,,12/1/2019
500601501,units_init,,1,,12/1/2019
500603340,units_init,,1,,12/1/2019
500603411,units_init,,1,,12/1/2019
500603929,units_init,,1,,12/1/2019
500604232,units_init,,2,,1/27/2020
500609736,units_init,,1,,12/1/2019
500626058,units_init,,1,change u_init,8/13/2019
500626254,units_init,,1,,12/1/2019
500631845,units_init,,1,,12/1/2019
500631989,units_init,,1,,12/1/2019
500632292,units_init,,4,,12/1/2019
500633647,units_init,,1,,12/1/2019
500634272,units_init,,1,,12/1/2019
500634370,units_init,,1,,12/1/2019
500635501,units_init,,1,,12/1/2019
500635967,units_init,,1,,12/1/2019
500637901,units_init,,1,,12/1/2019
500638152,units_init,,1,,12/1/2019
500638642,units_init,,1,,12/1/2019
500640452,units_init,,1,,12/1/2019
500640933,units_init,,2,,12/1/2019
500643690,units_init,,1,,12/1/2019
500646241,units_init,,1,,12/1/2019
500646697,units_init,,1,,12/1/2019
500646839,units_init,,1,,12/1/2019
500648579,units_init,,2,,12/1/2019
500651001,units_init,,1,,12/1/2019
500652260,units_init,,1,,12/1/2019
500652723,units_init,,1,,12/1/2019
500653394,units_init,,2,,12/1/2019
500653544,units_init,,0,change u_init,8/13/2019
500655089,units_init,,1,,12/1/2019
500658852,units_init,,1,,12/1/2019
500662222,units_init,,1,,12/1/2019
500662758,units_init,,1,,12/1/2019
500663720,units_init,,1,,12/1/2019
500665149,units_init,,1,,12/1/2019
500666932,units_init,,1,,12/1/2019
500668896,units_init,,1,,12/1/2019
500669163,units_init,,1,,12/1/2019
500680391,units_init,,1,,12/1/2019
500680612,units_init,,1,,12/1/2019
500682362,units_init,,1,change u_init,8/13/2019
500683209,units_init,,1,,12/1/2019
500683806,units_init,,1,,12/1/2019
500686233,units_init,,1,,12/1/2019
500686466,units_init,,2,,12/1/2019
500687820,units_init,,1,,12/1/2019
500688990,units_init,,1,,12/1/2019
500689070,units_init,,1,,12/1/2019
500689882,units_init,,1,,12/1/2019
500690095,units_init,,1,,12/1/2019
500690344,units_init,,1,,12/1/2019
500690601,units_init,,1,,12/1/2019
500690923,units_init,,1,,12/1/2019
500691593,units_init,,1,,12/1/2019
500691735,units_init,,1,,12/1/2019
500692119,units_init,,1,,12/1/2019
500692592,units_init,,1,,12/1/2019
500693216,units_init,,1,,12/1/2019
500693859,units_init,,1,,12/1/2019
500695740,units_init,,1,,12/1/2019
500696687,units_init,,1,,12/1/2019
500699238,units_init,,1,,12/1/2019
